Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto_Cajetines;Longitud;Latitud
439401,1100000000;4476047,5800000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, CALLE, DE;28;CargayDescarga;Línea;3;14;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.7144525870;40.4328627500
439478,0200000000;4476264,8300000000;21-05-2003;07  CHAMBERÍ;07-01 GAZTAMBIDE;ANDRES MELLADO, TRAVESIA, DE;4;CargayDescarga;Línea;3;13,9;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGAMAXIMO 30 MINUTOSRESTO DE HORARIO REGULACION SER;-3.7135666230;40.4348255320
439159,8200000000;4476101,0300000000;26-12-2017;07  CHAMBERÍ;07-01 GAZTAMBIDE;ARCIPRESTE DE HITA, CALLE, DEL;4;CargayDescarga;Línea;3;12;LABORABLES DE 8 A 15 H EXCEPTO CARGA Y DESCARGA;-3.7173022500;40.4333269030
439683,2600000000;4476687,6800000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;71;CargayDescarga;Línea;3;16;Lab. de 9 a 20 h.Excepto: CARGA Y DESCARGA;-3.7111871290;40.4386495100
439665,9700000000;4476454,1500000000;05-05-2005;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;55;CargayDescarga;Línea;7;35;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7113688140;40.4365446920
439657,0400000000;4476330,9400000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;47;CargayDescarga;Línea;4;20,1;LABORABLES DE 9 A 20 HEXCEPTO CARGA Y DESCARGA;-3.7114623780;40.4354338410
439650,6600000000;4476242,0500000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;39;CargayDescarga;Línea;2;10;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7115291280;40.4346331330
439625,7200000000;4475899,6900000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;15;CargayDescarga;Línea;3;14,3;ABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7117906260;40.4315468380
439616,5800000000;4475777,4200000000;20-06-2001;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;1;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7118867680;40.4304449260
439629,5700000000;4475951,9100000000;21-12-2017;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;19;CargayDescarga;Línea;4;16;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7117501750;40.4320175230
439635,9800000000;4476037,9700000000;14-01-1998;07  CHAMBERÍ;07-01 GAZTAMBIDE;BLASCO DE GARAY, CALLE, DE;29;CargayDescarga;Línea;1;8;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7116828520;40.4327933650
439208,5100000000;4476737,7200000000;13-06-2013;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;65;CargayDescarga;Línea;3;18,1;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7167891670;40.4390659930
439482,5700000000;4476723,2400000000;19-07-2018;07  CHAMBERÍ;07-01 GAZTAMBIDE;CEA BERMUDEZ, CALLE, DE;47;CargayDescarga;Línea;2;11,02;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.7135565960;40.4389556410
439398,4100000000;4476443,1300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;61;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7145222020;40.4364259750
439245,8200000000;4476463,2200000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;90;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA EN LINEA;-3.7163230650;40.4365954560
439439,5100000000;4476449,1500000000;03-02-2011;07  CHAMBERÍ;07-01 GAZTAMBIDE;DONOSO CORTES, CALLE, DE;78;CargayDescarga;Batería;7;18,1;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7140381670;40.4364832130
439083,3100000000;4476318,2300000000;20-07-2007;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;95;CargayDescarga;Línea;4;22;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7182251710;40.4352774240
439107,1200000000;4476348,9700000000;14-04-2011;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;112;CargayDescarga;Línea;2;12;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7179472860;40.4355562820
439533,6400000000;4476322,6700000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;74;CargayDescarga;Línea;3;14,4;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7129163730;40.4353507050
439335,9800000000;4476334,7200000000;06-02-2004;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;92;CargayDescarga;Línea;3;15; LAB. DE 8 A 14 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7152477960;40.4354444410
439434,7400000000;4476328,6700000000;13-09-2011;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDEZ DE LOS RIOS, CALLE, DE;82;CargayDescarga;Línea;3;16,2; LAB. DE LUNES A VIERNES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7140829150;40.4353976300
439154,9000000000;4476213,3000000000;23-05-2011;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;77;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.7173709480;40.4343378300
439485,5700000000;4476198,8700000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;51;CargayDescarga;Línea;3;13,6;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGAMAXIMO 30 MINUTOSRESTO DE HORARIO REGULACION SER;-3.7134713400;40.4342317180
439331,3200000000;4476212,7400000000;17-03-2000;07  CHAMBERÍ;07-01 GAZTAMBIDE;FERNANDO EL CATOLICO, CALLE, DE;63 B;CargayDescarga;Línea;3;15;RESERVA COMPARTIDA LAB. DE LUNES A VIERNESDE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7152911110;40.4343452210
439328,9000000000;4476612,3400000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;69;CargayDescarga;Línea;3;15,5; LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7153578030;40.4379451720
439323,7600000000;4476531,2900000000;05-11-2002;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;63;CargayDescarga;Línea;3;13,6;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.7154105730;40.4372147090
439326,2600000000;4476571,9000000000;14-05-2003;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;65;CargayDescarga;Línea;3;15;RESERVA COMPARTIDO LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 30 MINUTOS. RESTO DE HORARIO REGULACIÓN SER.;-3.7153850760;40.4375804850
439312,8900000000;4476197,5800000000;21-02-2003;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;26;CargayDescarga;Línea;3;15; LAB. DE 8 A 14 H.EXCEPTO CARGA Y DESCARGAMAXIMO 30 MINUTOSRESTO DE HORARIO REGULACION SER;-3.7155069440;40.4342077110
439307,2600000000;4476095,4100000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;20;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7155635530;40.4332867960
439303,3000000000;4476053,5300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;18;CargayDescarga;Línea;3;14,9;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7156062380;40.4329096760
439320,2100000000;4476473,4100000000;16-11-2004;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;59;CargayDescarga;Línea;2;12,3; LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7154469560;40.4366925720
439292,2300000000;4475858,6400000000;16-03-2017;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;5;CargayDescarga;Línea;8;40;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7157181370;40.4311527580
439344,2700000000;4476710,0300000000;01-09-2004;07  CHAMBERÍ;07-01 GAZTAMBIDE;GAZTAMBIDE, CALLE, DE;64;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7151859160;40.4388265530
439541,7100000000;4476646,5300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;70;CargayDescarga;Línea;4;22,6;LABORABLES DE 8 A 14 H.Y DE 16,30 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.7128520870;40.4382684350
439536,4100000000;4476558,9700000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;64;CargayDescarga;Línea;2;8,9;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7129062890;40.4374791290
439545,2500000000;4476698,7400000000;27-10-2008;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;76;CargayDescarga;Línea;2;10,9;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7128153030;40.4387388340
439529,1100000000;4476457,9500000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;58;CargayDescarga;Línea;1;7,8;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7129827220;40.4365691000
439525,5300000000;4476418,9500000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;54;CargayDescarga;Línea;3;13,4; LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER DOMINGOS Y FESTIVOS DE 7 A 16 HORAS;-3.7130212240;40.4362175900
439509,6800000000;4476180,1300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;47;CargayDescarga;Línea;3;15;RESERVA COMPARTIDA LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7131852620;40.4340644720
439497,1700000000;4475990,9300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;20;CargayDescarga;Línea;3;19,1;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7133147510;40.4323593500
439491,7500000000;4475910,1200000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;12;CargayDescarga;Línea;3;15;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.7133709580;40.4316314070
439520,2000000000;4476338,5000000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;46;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGAMAXIMO 30 MINUTOSRESTO DE HORARIO REGULACION SER;-3.7130764000;40.4354925120
439517,5200000000;4476298,0700000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;44;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGAMAXIMO 30 MINUTOSRESTO DE HORARIO REGULACION SER;-3.7131040740;40.4351281110
439485,8000000000;4475820,5600000000;03-02-2021;07  CHAMBERÍ;07-01 GAZTAMBIDE;GUZMAN EL BUENO, CALLE, DE;4;CargayDescarga;Línea;1;20;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7134325510;40.4308242240
439215,0800000000;4476360,0400000000;24-02-2003;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;33;CargayDescarga;Línea;4;19,3;LAB. DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.7166756640;40.4356636550
439228,7400000000;4476435,7300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;40;CargayDescarga;Línea;3;20,97;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7165218820;40.4363469640
439233,2400000000;4476509,0000000000;18-10-2007;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;48;CargayDescarga;Línea;2;13;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7164757590;40.4370074120
439195,6900000000;4476026,5400000000;07-05-2007;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;7;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7168723030;40.4326580330
439206,5200000000;4476208,2400000000;13-07-2017;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;24;CargayDescarga;Línea;1;12;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7167620080;40.4342957180
439231,0200000000;4476616,9600000000;16-11-2001;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;47;CargayDescarga;Línea;3;15,5;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7165123130;40.4379798940
439246,0800000000;4476716,1800000000;22-09-2014;07  CHAMBERÍ;07-01 GAZTAMBIDE;HILARION ESLAVA, CALLE, DE;64;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19H. EXCEPTO CARGA Y DESCARGA;-3.7163442080;40.4388743380
439621,8400000000;4476566,4800000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;JOAQUIN MARIA LOPEZ, CALLE, DE;25;CargayDescarga;Línea;3;16;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7118997170;40.4375530970
439353,0700000000;4476594,0000000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;JOAQUIN MARIA LOPEZ, CALLE, DE;50;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO DE HORARIO REGULACION SER;-3.7150710950;40.4377814210
439279,6100000000;4476078,2400000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;MELENDEZ VALDES, CALLE, DE;58;CargayDescarga;Línea;3;15,1;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7158878470;40.4331296910
439476,3600000000;4476059,9600000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;MELENDEZ VALDES, CALLE, DE;37;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA YDESCARGA;-3.7135666800;40.4329796340
439377,3300000000;4476064,9400000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;MELENDEZ VALDES, CALLE, DE;49;CargayDescarga;Línea;3;15;lab. de 8 a 14h.y de 16.30 a 19h.excepto:    CARGA Y DESCARGA;-3.7147346550;40.4330171050
439212,9100000000;4475949,4700000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;RODRIGUEZ SAN PEDRO, CALLE, DE;72;CargayDescarga;Batería;4;12;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7166619700;40.4319648110
439272,4100000000;4475937,1300000000;01-01-1900;07  CHAMBERÍ;07-01 GAZTAMBIDE;RODRIGUEZ SAN PEDRO, CALLE, DE;67;CargayDescarga;Línea;3;14,7;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7159592950;40.4318587560
439467,4100000000;4475925,4300000000;01-07-2010;07  CHAMBERÍ;07-01 GAZTAMBIDE;RODRIGUEZ SAN PEDRO, CALLE, DE;45;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7136594420;40.4317675990
440028,3400000000;4476074,4600000000;25-07-1996;07  CHAMBERÍ;07-02 ARAPILES;ARAPILES, CALLE, DE;12;CargayDescarga;Línea;2;11,5;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.7070606300;40.4331501460
440083,9700000000;4476063,9000000000;22-07-1998;07  CHAMBERÍ;07-02 ARAPILES;ARAPILES, CALLE, DE;13;CargayDescarga;Línea;3;15;LABORABLES DE 9 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7064039630;40.4330592750
440204,1100000000;4476106,5500000000;02-04-2018;07  CHAMBERÍ;07-02 ARAPILES;ARAPILES, CALLE, DE;2;CargayDescarga;Línea;4;19;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7049915070;40.4334525530
440258,9200000000;4476455,0200000000;20-03-2018;07  CHAMBERÍ;07-02 ARAPILES;BRAVO MURILLO, CALLE, DE;33;CargayDescarga;Línea;3;18;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7043781560;40.4365951120
439744,2000000000;4476704,0400000000;29-04-1998;07  CHAMBERÍ;07-02 ARAPILES;CEA BERMUDEZ, CALLE, DE;27;CargayDescarga;Línea;3;17,5;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7104702440;40.4388017440
440031,3400000000;4475796,2200000000;04-03-2011;07  CHAMBERÍ;07-02 ARAPILES;CONDE DEL VALLE DE SUCHIL, PLAZA, DEL;8;CargayDescarga;Línea;3;15;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. Y SÁBADOS DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.7069991510;40.4306442000
440028,2400000000;4475920,4400000000;01-07-2010;07  CHAMBERÍ;07-02 ARAPILES;CONDE DEL VALLE DE SUCHIL, PLAZA, DEL;18;CargayDescarga;Línea;3;17;lab. de 9 a 14 h y de 16,30 a 20 h excepto:[ CARGA Y DESCARGA];-3.7070473940;40.4317632440
439747,7600000000;4476418,3600000000;13-04-2000;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;35;CargayDescarga;Línea;3;15,6;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7104010880;40.4362276740
439688,9100000000;4476431,3700000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;50;CargayDescarga;Línea;2;13,2;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7110960860;40.4363406610
439929,1900000000;4476414,9600000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;26;CargayDescarga;Línea;3;15,3;LABORABLES DE 9 A 20 H.EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7082618360;40.4362102560
440034,1100000000;4476400,4200000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;13;CargayDescarga;Línea;4;20;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7070234450;40.4360873570
440171,4000000000;4476401,6500000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;8;CargayDescarga;Línea;1;6,3;LAB. DE 9 A 20 H EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7054049540;40.4361077540
440240,2400000000;4476389,0800000000;01-07-2010;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;1;CargayDescarga;Línea;4;19,4;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7045921560;40.4359998090
439790,4600000000;4476424,7600000000;12-08-2013;07  CHAMBERÍ;07-02 ARAPILES;DONOSO CORTES, CALLE, DE;40;CargayDescarga;Batería;5;15;LAB. DE 9 A 14 H. Y DE 16,30 A 20 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7098982610;40.4362893240
440049,6000000000;4476260,6300000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;ESCOSURA, CALLE, DE;10;CargayDescarga;Línea;3;17,8;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7068276650;40.4348292560
439785,1300000000;4476307,0200000000;14-05-2003;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;46;CargayDescarga;Línea;3;16,7;LAB. DE 8 A 14 H. Y DE 16.30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7099500560;40.4352276340
440064,5000000000;4476285,0200000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;24;CargayDescarga;Línea;2;10,8;LABORABLES DE 7 A 20 HORAS EXCEPTO CARGA Y DESCARGA ;-3.7066542880;40.4350497300
440164,9200000000;4476277,8600000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;12;CargayDescarga;Línea;3;16;LAB. DE 9 A 20 H.EXCEPTO: CARGA Y DESCARGA;-3.7054697550;40.4349929500
439682,3300000000;4476313,7000000000;26-12-2012;07  CHAMBERÍ;07-02 ARAPILES;FERNANDEZ DE LOS RIOS, CALLE, DE;58;CargayDescarga;Línea;2;14,4;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7111626070;40.4352802310
440027,9900000000;4476148,1900000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;11;CargayDescarga;Línea;3;13,4;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.7070718020;40.4338149490
440094,7400000000;4476142,1400000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;3;CargayDescarga;Línea;3;15,03;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7062843870;40.4337649300
439934,3100000000;4476156,7000000000;09-04-2015;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;17;CargayDescarga;Línea;3;11,72;LABORABLES DE 8 A14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7081770950;40.4338839330
439671,6700000000;4476181,4300000000;23-10-2002;07  CHAMBERÍ;07-02 ARAPILES;FERNANDO EL CATOLICO, CALLE, DE;32;CargayDescarga;Línea;2;9,8;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTO CARGA YDESCARGA;-3.7112756510;40.4340880780
439783,6700000000;4476541,0600000000;12-03-2004;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;86;CargayDescarga;Batería;3;16,5;Lab. de 9 a 20 h.Excepto: CARGA Y DESCARGA;-3.7099893040;40.4373358890
439792,9100000000;4476684,2500000000;16-08-2011;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;100;CargayDescarga;Línea;3;17,2;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7098940780;40.4386264190
439758,5800000000;4476327,5400000000;01-01-1900;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;53;CargayDescarga;Línea;2;8,6;LABORABLES DE 9 A 20 HEXCEPTO CARGA Y DESCARGA EN LINEA;-3.7102649540;40.4354106940
439751,6200000000;4476028,4800000000;02-07-2004;07  CHAMBERÍ;07-02 ARAPILES;GALILEO, CALLE, DE;32;CargayDescarga;Línea;2;13,3;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7103185820;40.4327162450
